x,y,beta,gama,rx,ry
8,14,2.00338,1.43615,0.358146,0.596131
8,15,1.95112,1.35208,0.349615,0.605231
8,16,1.88396,1.26165,0.336955,0.612738
8,17,1.80237,1.16469,0.320403,0.618247
8,18,1.7118,1.06478,0.301003,0.622517
8,19,1.62766,0.980304,0.281981,0.624591
8,20,1.55767,0.915544,0.265555,0.624736
8,21,1.49348,0.862648,0.25063,0.621101
8,22,1.4332,0.811074,0.237191,0.617296
8,23,1.36991,0.756147,0.223956,0.611996
8,24,1.30904,0.702325,0.21129,0.606849
8,25,1.25405,0.649752,0.200016,0.602908
8,26,1.19745,0.596019,0.189797,0.597133
8,27,1.14261,0.53951,0.180017,0.592419
8,28,1.09249,0.483306,0.172354,0.588081
8,29,1.04812,0.425482,0.166124,0.585845
8,30,1.00841,0.368281,0.160659,0.584951
8,31,0.974283,0.31465,0.156413,0.584862
8,32,0.946908,0.264373,0.153539,0.586257
8,33,0.925135,0.215613,0.151998,0.589137
8,34,0.909026,0.173113,0.150752,0.592897
8,35,0.899264,0.145634,0.149214,0.595994
9,0,2.05876,2.68527,0.397559,0.360612
9,1,2.06768,2.6513,0.394628,0.367016
9,2,2.08226,2.59508,0.390114,0.3778
9,3,2.09904,2.52274,0.384753,0.391856
9,4,2.11266,2.43972,0.379253,0.408026
9,5,2.12289,2.35244,0.374406,0.425191
9,6,2.13252,2.26006,0.371667,0.444085
9,7,2.13988,2.15813,0.369558,0.465074
9,8,2.14193,2.05947,0.367755,0.485145
9,9,2.13927,1.95921,0.368986,0.505303
9,10,2.12771,1.84495,0.370392,0.527495
9,11,2.10576,1.71788,0.371257,0.551179
9,12,2.0757,1.59049,0.37096,0.573898
9,13,2.04248,1.4763,0.368678,0.593473
9,14,2.0092,1.39777,0.364793,0.605557
9,15,1.96861,1.32726,0.358981,0.613541
9,16,1.91168,1.24595,0.349001,0.620796
9,17,1.83972,1.15775,0.334811,0.626366
9,18,1.75767,1.06646,0.317271,0.630854
9,19,1.67928,0.988151,0.299333,0.633351
9,20,1.61243,0.925221,0.283911,0.633621
9,21,1.55195,0.869223,0.270458,0.632014
9,22,1.4938,0.814732,0.257816,0.629944
9,23,1.43481,0.758415,0.245433,0.627118
9,24,1.37534,0.701575,0.233592,0.622997
9,25,1.31742,0.644221,0.222195,0.619138
9,26,1.26289,0.586543,0.212196,0.615713
